cell_id,lat,lon,crop_type,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_2_118,30.9,75.8,0,0,0.08850084990262985,0.07897235453128815,-0.570015013217926,1.0,229030.375,22534350.0,-170000000.0,3075000064.0,0.13273711502552032,0.11844386160373688,-0.8549584150314331,1.4994232654571533,0.06176411360502243,0.07133792340755463,-0.5738697648048401,0.5814850330352783,0.14392495155334473,0.16265620291233063,-0.7292468547821045,2.778801918029785,6997172.5,3196021504.0,-1503.0545654296875,1649959895040.0,-0.06176411360502243,0.07133792340755463,-0.5814850330352783,0.5738697648048401,1.283917784690857,0.3686583936214447,0.24649390578269958,4.094372272491455,-4.820044040679932,2195.4482421875,-1000000.0,0.0004481551004573703,-206527.953125,26191814.0,-5224999936.0,2740999936.0,0.10277482122182846,0.13530588150024414,-0.604500412940979,0.6074099540710449,28,60,1005,2,0
cell_2_119,30.9,75.8,0,0,0.05682969093322754,0.05807945877313614,-0.514483630657196,1.0,83773.609375,11564794.0,-5355.0107421875,2670000128.0,0.08523599803447723,0.08710899949073792,-0.7716647386550903,1.4994430541992188,0.03558628633618355,0.07003670930862427,-0.5397697687149048,0.6394140720367432,0.08508582413196564,0.1572602093219757,-0.7011045217514038,3.546527862548828,13601938.0,4630703616.0,-1467.0694580078125,1777796907008.0,-0.03558628633618355,0.07003670930862427,-0.6394140720367432,0.5397697687149048,1.1703715324401855,0.3104438781738281,0.22199295461177826,3.502929210662842,-8.659035682678223,2942.6103515625,-1000000.0,0.0005169046926312149,-327047.96875,28673016.0,-4536000000.0,4088000000.0,0.06147151440382004,0.12088635563850403,-0.6366706490516663,0.5558446645736694,28,60,1005,2,0
cell_2_12,30.9,75.8,0,0,0.027646461501717567,0.010935909114778042,-0.0746268630027771,0.1081511527299881,-1074.7159423828125,413680.28125,-212500000.0,600.001220703125,0.04146556183695793,0.016402216628193855,-0.11193202435970306,0.1622149795293808,0.0771714523434639,0.022402945905923843,-0.08575765043497086,0.17880794405937195,0.1684572398662567,0.04979471117258072,-0.15796834230422974,0.43548381328582764,70.08087158203125,39.22441101074219,-344.78887939453125,694.8241577148438,-0.0771714523434639,0.022402945905923843,-0.17880794405937195,0.08575765043497086,0.8471598625183105,0.06088833510875702,0.655639111995697,1.153305172920227,4.3021325836889446e-05,1.1557759535207879e-05,-6.775980000384152e-05,0.00012832839274778962,192729.5625,8584336.0,-563.0005493164062,658000000.0,-0.08393123000860214,0.036060672253370285,-0.20799273252487183,0.07119529694318771,28,60,1005,2,0
cell_2_120,30.9,75.8,0,0,0.06549914181232452,0.06161784008145332,-0.30959904193878174,0.5194643139839172,115121.984375,14538546.0,-192500000.0,4557499904.0,0.09823863208293915,0.09241578727960587,-0.4643703103065491,0.7791358232498169,0.041594717651605606,0.07020778954029083,-0.5261342525482178,0.5959709286689758,0.09826865047216415,0.1580922156572342,-0.6894993185997009,2.950138568878174,472.1390075683594,377.89984130859375,-1696.3648681640625,8508.369140625,-0.041594717651605606,0.07020778954029083,-0.5959709286689758,0.5261342525482178,1.228838324546814,0.3480977416038513,0.0,3.5672597885131836,-1.820413672248833e-05,4.789057857124135e-05,-0.0004342202446423471,0.0003067951474804431,-257789.640625,25507008.0,-4424000000.0,2215000064.0,0.0827961266040802,0.12941712141036987,-1.0,0.5621006488800049,28,60,1005,2,0
cell_2_121,30.9,75.8,0,0,0.08080203831195831,0.05966934934258461,-0.6480839848518372,1.0,76749.359375,11523172.0,-452500000.0,3077499904.0,0.12119027227163315,0.08949347585439682,-0.9720717072486877,1.4993854761123657,0.08468296378850937,0.06543853878974915,-0.6632768511772156,1.0,2135.753662109375,1541027.125,-0.7975543737411499,1116000000.0,11746809.0,4003899392.0,-1921.57763671875,1462536110080.0,-0.08468296378850937,0.06543853878974915,-1.0,0.6632768511772156,1.3222129344940186,0.31049320101737976,0.0,4.663819313049316,-6.72163200378418,3249.999755859375,-1000000.0,1000000.0,-55772.78515625,17403844.0,-4520000000.0,2376000000.0,0.12423151731491089,0.11049648374319077,-1.0,0.6468814015388489,28,60,1005,2,0
cell_2_122,30.9,75.8,0,0,0.01567041501402855,0.24799329042434692,-1.0,1.0,76480.8828125,13066693.0,-157500000.0,3072499968.0,0.023510709404945374,0.37192046642303467,-1.499704122543335,1.4993762969970703,0.04430338367819786,0.2529042959213257,-1.0,1.0,5424.43212890625,2478394.75,-1.0,1165000064.0,11090146.0,3782589440.0,-1166.5889892578125,1423167979520.0,-0.04430338367819786,0.2529042959213257,-1.0,1.0,205970528.0,872510016.0,0.276945561170578,3902000128.0,-3.8333792686462402,3662.905029296875,-1000000.0,1000000.0,118269.7578125,16069480.0,-2656000000.0,2470000128.0,0.1314648538827896,0.22893504798412323,-0.5662375092506409,1.0,28,60,1005,2,0
cell_2_123,30.9,75.8,0,0,0.049146588891744614,0.05507230758666992,-0.6885058283805847,0.5684266686439514,101490.6953125,14257075.0,-1490000000.0,3224999936.0,0.07371325045824051,0.08259940892457962,-1.0327132940292358,0.8525944948196411,0.04504820331931114,0.06790279597043991,-0.6919732093811035,0.5679324865341187,0.10516960173845291,0.15327221155166626,-0.8179482221603394,2.62890625,402.0924377441406,387.6204528808594,-3224.720703125,15876.39453125,-0.04504820331931114,0.06790279597043991,-0.5679324865341187,0.6919732093811035,1.080275535583496,0.2601940631866455,0.2917570471763611,4.819875717163086,-2.108840959635927e-07,4.3162577640032396e-05,-0.0003288406296633184,0.00030555279226973653,-191868.359375,25145634.0,-4160000000.0,1750000000.0,0.025556296110153198,0.1059032678604126,-0.5482787489891052,0.6563500761985779,28,60,1005,2,0
cell_2_13,30.9,75.8,0,0,0.03493020310997963,0.0070779467932879925,-0.04952215403318405,0.09786087274551392,407.4169616699219,419699.375,-141.87503051757812,432500000.0,0.05239023268222809,0.010615922510623932,-0.07427677512168884,0.14677894115447998,0.09334628283977509,0.011098220013082027,-0.039926402270793915,0.16206097602844238,0.2062387466430664,0.026550542563199997,-0.07678699493408203,0.38680851459503174,96.6760482788086,33.019466400146484,-219.52450561523438,497.2064208984375,-0.09334628283977509,0.011098220013082027,-0.16206097602844238,0.039926402270793915,0.9028698205947876,0.04807796701788902,0.695766031742096,1.1805288791656494,4.977375647285953e-05,6.217723239387851e-06,-4.052766598761082e-06,8.352668373845518e-05,10447.6533203125,2191885.5,-521.0005493164062,609000000.0,-0.05173908919095993,0.02751915529370308,-0.1794079840183258,0.08279135078191757,28,60,1005,2,0
cell_2_14,30.9,75.8,0,0,0.03250361606478691,0.008506761863827705,-0.16962487995624542,0.19851577281951904,4661.82763671875,1745881.75,-192500000.0,1147500032.0,0.04875090718269348,0.012758973054587841,-0.25441405177116394,0.29774603247642517,0.090316541492939,0.014206978492438793,-0.23920412361621857,0.27165353298187256,0.19908133149147034,0.0329771563410759,-0.386060893535614,0.745945930480957,90.31640625,46.081119537353516,-577.609619140625,1362.244140625,-0.090316541492939,0.014206978492438793,-0.27165353298187256,0.23920412361621857,0.8771800994873047,0.03975723683834076,0.5427244305610657,1.6271485090255737,4.7528861614409834e-05,8.959590559243225e-06,-0.00011490355245769024,9.523658081889153e-05,30030.185546875,3893814.0,-232000000.0,1020000000.0,-0.06590616703033447,0.022606931626796722,-0.2964077889919281,0.23871833086013794,28,60,1005,2,0
cell_2_15,30.9,75.8,0,0,0.032998789101839066,0.021867621690034866,-0.13310781121253967,0.2748478651046753,5412.6611328125,2137581.25,-580.0011596679688,1842499968.0,0.04949304461479187,0.032797086983919144,-0.19964703917503357,0.4122195243835449,0.08162124454975128,0.018457405269145966,-0.15167351067066193,0.2663850784301758,0.17861703038215637,0.043138518929481506,-0.2633967399597168,0.7262258529663086,94.18528747558594,108.15361785888672,-630.945068359375,1796.6524658203125,-0.08162124454975128,0.018457405269145966,-0.2663850784301758,0.15167351067066193,0.8894339203834534,0.12331763654947281,0.6041320562362671,2.6900806427001953,4.13195084547624e-05,1.8410581105854362e-05,-0.00020335568115115166,0.0001502827217336744,56002.8046875,5116890.5,-532000000.0,1210000000.0,-0.06186625361442566,0.05260772258043289,-0.2467801570892334,0.45800644159317017,28,60,1005,2,0
cell_2_16,30.9,75.8,0,0,0.08459369838237762,0.06167197600007057,-0.32796376943588257,0.45824846625328064,93800.3984375,11774920.0,-345000000.0,3200000000.0,0.12687596678733826,0.09249523282051086,-0.49191468954086304,0.687322735786438,0.05348007008433342,0.05509329214692116,-0.4503133296966553,0.48786377906799316,0.12013350427150726,0.12324001640081406,-0.6209876537322998,1.9052109718322754,536.10009765625,362.06927490234375,-1290.7637939453125,6822.99560546875,-0.05348007008433342,0.05509329214692116,-0.48786377906799316,0.4503133296966553,1.2905100584030151,0.40159088373184204,0.33481380343437195,3.1603498458862305,-2.8434065825422294e-05,4.548647120827809e-05,-0.0002703570935409516,0.0003077870060224086,-46152.2578125,13808094.0,-4192000000.0,2334000128.0,0.10270716995000839,0.13978059589862823,-0.4983363151550293,0.519271194934845,28,60,1005,2,0
cell_2_17,30.9,75.8,0,0,0.06924795359373093,0.0656389370560646,-0.41314247250556946,0.5552740097045898,194638.09375,19008018.0,-2032499968.0,4322500096.0,0.10386162996292114,0.09844694286584854,-0.6196801662445068,0.8328450322151184,0.03899102285504341,0.059145502746105194,-0.43082499504089355,0.5850251317024231,0.08923611789941788,0.13227269053459167,-0.6022050380706787,2.8195691108703613,533.4427490234375,426.74810791015625,-4328.6162109375,18110.681640625,-0.03899102285504341,0.059145502746105194,-0.5850251317024231,0.43082499504089355,1.255973219871521,0.37947675585746765,0.3240912854671478,3.4680850505828857,-2.340870378247928e-05,3.7926984077785164e-05,-0.0006237893830984831,0.0004364114720374346,-10213.5068359375,15271140.0,-4688000000.0,2068000000.0,0.09127745777368546,0.13403502106666565,-0.5104698538780212,0.5523809790611267,28,60,1005,2,0
cell_2_18,30.9,75.8,0,0,0.056563813239336014,0.06109240651130676,-0.3277117609977722,0.46995672583580017,155449.546875,15596767.0,-1227500032.0,2947500032.0,0.08483713865280151,0.09162869304418564,-0.49154406785964966,0.7048786282539368,0.04240426421165466,0.06146911904215813,-0.5078780651092529,0.5267099142074585,0.09729421138763428,0.13687774538993835,-0.673632800579071,2.225738286972046,386.4001159667969,398.849365234375,-1982.1783447265625,6378.53662109375,-0.04240426421165466,0.06146911904215813,-0.5267099142074585,0.5078780651092529,1.139189600944519,0.27990755438804626,0.3422694206237793,3.370436906814575,-1.1581274520722218e-05,3.2267857022816315e-05,-0.0003466840134933591,0.00029031134909018874,-37788.0546875,14802227.0,-5568000000.0,1404000000.0,0.051088716834783554,0.1083354502916336,-0.49001380801200867,0.5423798561096191,28,60,1005,2,0
cell_2_19,30.9,75.8,0,0,-0.649088978767395,0.5021440982818604,-1.0,0.4300095736980438,40562.17578125,7462280.0,-102500000.0,2057500032.0,-0.9733666181564331,0.753022313117981,-1.4995970726013184,0.6449757218360901,-0.6608620285987854,0.48548004031181335,-1.0,0.48778054118156433,-0.6477838158607483,0.5076472163200378,-1.0,1.9045765399932861,184.20236206054688,332.08087158203125,-1445.845703125,7038.7763671875,0.6608620285987854,0.48548004031181335,-0.48778054118156433,1.0,1808124160.0,1265612544.0,0.41099295020103455,2694000128.0,-2.680534635146614e-05,1.844610960688442e-05,-0.00030797580257058144,0.00021546179777942598,-63850.83203125,11790096.0,-4276000000.0,972000000.0,0.6917123794555664,0.44507089257240295,-0.4174415171146393,1.0,28,60,1005,2,0
cell_2_2,30.9,75.8,0,0,0.08914356678724289,0.075884610414505,-0.3560904562473297,0.5208333134651184,247770.765625,25936882.0,-7205.0146484375,4482500096.0,0.13370341062545776,0.11381340771913528,-0.5340967178344727,0.7811990976333618,0.04878433793783188,0.06596827507019043,-0.4942024350166321,0.5731720924377441,0.11313476413488388,0.15337561070919037,-0.6614933013916016,2.6857292652130127,792.6905517578125,455.6111755371094,-1442.56005859375,10094.3125,-0.04878433793783188,0.06596827507019043,-0.5731720924377441,0.4942024350166321,1.3040894269943237,0.4393603801727295,0.3065102994441986,3.7868480682373047,-2.81277625617804e-05,4.063621236127801e-05,-0.00030903363949619234,0.000295192381599918,-105840.765625,14602840.0,-3984000000.0,592000000.0,0.10452710837125778,0.1464291214942932,-0.5307953953742981,0.5821885466575623,28,60,1005,2,0
cell_2_20,30.9,75.8,0,0,0.1034412607550621,0.05018755421042442,-0.4017094075679779,0.4411689341068268,528691.4375,27797654.0,-2127500032.0,2450000128.0,0.1551438719034195,0.07527108490467072,-0.6025383472442627,0.6617109775543213,0.06354871392250061,0.04764047637581825,-0.4220164120197296,0.5256064534187317,0.14112135767936707,0.10673459619283676,-0.5935465097427368,2.215909004211426,579.6276245117188,264.86383056640625,-1788.3544921875,8002.92041015625,-0.06354871392250061,0.04764047637581825,-0.5256064534187317,0.4220164120197296,1.3840011358261108,0.28461289405822754,0.3961130678653717,3.076923131942749,-3.8569571188418195e-05,3.121007830486633e-05,-0.0004340850282460451,0.0002683849888853729,-33261.828125,8438480.0,-3378000128.0,2456000000.0,0.14883258938789368,0.10346835851669312,-0.43254873156547546,0.5094339847564697,28,60,1005,2,0
cell_2_21,30.9,75.8,0,0,-0.32718637585639954,0.5476710796356201,-1.0,0.40212514996528625,254246.1875,19041568.0,-4530.00927734375,3155000064.0,-0.4905950129032135,0.8212518095970154,-1.4995014667510986,0.603116512298584,-0.35059571266174316,0.5285032987594604,-1.0,0.42280131578445435,-0.29278942942619324,0.5801323056221008,-1.0,1.4650113582611084,344.10626220703125,341.53924560546875,-918.6207275390625,4115.6435546875,0.35059571266174316,0.5285032987594604,-0.42280131578445435,1.0,1593808768.0,1963195520.0,0.41018426418304443,4012000000.0,-5.770944699179381e-05,3.243878381908871e-05,-0.000317207450279966,0.00019711602362804115,-20161.03515625,4778465.0,-2116000000.0,380000000.0,0.5078923106193542,0.40877795219421387,-0.41825437545776367,1.0,28,60,1005,2,0
cell_2_22,30.9,75.8,0,0,0.09204255044460297,0.05776767432689667,-0.5440467596054077,0.5105680227279663,475084.59375,26466226.0,-160000000.0,2430000128.0,0.1380474716424942,0.08663999289274216,-0.8160282969474792,0.7657887935638428,0.04909036308526993,0.050598565489053726,-0.5539279580116272,0.5315260291099548,0.10907585173845291,0.11013159155845642,-0.7129390239715576,2.2691807746887207,536.8153076171875,297.75274658203125,-2277.9248046875,8083.14306640625,-0.04909036308526993,0.050598565489053726,-0.5315260291099548,0.5539279580116272,1.4396284818649292,0.4003835618495941,0.36904215812683105,3.3899478912353516,-4.185782381682657e-05,3.526075670379214e-05,-0.0004349617229308933,0.0004130052402615547,-81564.75,11728073.0,-2584000000.0,1242000000.0,0.1575780212879181,0.13968583941459656,-0.46087539196014404,0.5444137454032898,28,60,1005,2,0
cell_2_23,30.9,75.8,0,0,0.09418511390686035,0.06267507374286652,-0.24765543639659882,0.38344433903694153,392713.3125,26131624.0,-752500032.0,3512499968.0,0.14126084744930267,0.09399979561567307,-0.3714616596698761,0.5751209259033203,0.04661132022738457,0.052978407591581345,-0.4345706105232239,0.4636787176132202,0.10419825464487076,0.11607998609542847,-0.6058546304702759,1.7291080951690674,581.4777221679688,321.83343505859375,-1241.3016357421875,6285.970703125,-0.04661132022738457,0.052978407591581345,-0.4636787176132202,0.4345706105232239,1.5007209777832031,0.4585406482219696,0.3760274052619934,3.5789473056793213,-4.607212031260133e-05,3.959347304771654e-05,-0.00030267724650911987,0.0002193134423578158,-125140.78125,16110230.0,-4232000000.0,1584000000.0,0.1730765402317047,0.15042588114738464,-0.4534594416618347,0.5632184147834778,28,60,1005,2,0
cell_2_24,30.9,75.8,0,0,0.11514753103256226,0.06674648076295853,-0.26271453499794006,0.4165123999118805,483105.75,28940974.0,-5000000.0,2995000064.0,0.17269928753376007,0.10010582208633423,-0.39405107498168945,0.6247107982635498,0.058916959911584854,0.0517314150929451,-0.42188191413879395,0.46694216132164,0.13152433931827545,0.115312859416008,-0.5934134125709534,1.7519378662109375,639.4739990234375,333.39862060546875,-1150.9617919921875,4535.84912109375,-0.058916959911584854,0.0517314150929451,-0.46694216132164,0.42188191413879395,1.683440923690796,0.4879821538925171,0.42677658796310425,3.7371938228607178,-6.10907663940452e-05,4.461162825464271e-05,-0.0002968376502394676,0.0002490698825567961,-57963.36328125,10705573.0,-2966000128.0,2662000128.0,0.22844365239143372,0.14691279828548431,-0.40176114439964294,0.5778090953826904,28,60,1005,2,0
cell_2_25,30.9,75.8,0,0,0.08341024070978165,0.06201540306210518,-0.4386773407459259,0.6676885485649109,314841.84375,22829666.0,-4340.0087890625,2962500096.0,0.1251007467508316,0.09301065653562546,-0.6579713821411133,1.0014889240264893,0.037676792591810226,0.05134016275405884,-0.48027580976486206,0.5871957540512085,0.08427084982395172,0.11250358819961548,-0.6489003896713257,2.8449110984802246,527.2301025390625,332.9787902832031,-1287.45068359375,31185.654296875,-0.037676792591810226,0.05134016275405884,-0.5871957540512085,0.48027580976486206,1.473078966140747,0.4938020706176758,0.3693036735057831,3.5799190998077393,-4.2559418943710625e-05,4.0562168578617275e-05,-0.00031801979639567435,0.00024526636116206646,-129966.65625,15209660.0,-3536000000.0,1258000000.0,0.16037365794181824,0.15771929919719696,-0.46059638261795044,0.5633111000061035,28,60,1005,2,0
cell_2_26,30.9,75.8,0,0,0.052161674946546555,0.07219873368740082,-0.24250681698322296,0.3350057899951935,296371.46875,22318044.0,-220000000.0,2600000000.0,0.07823284715414047,0.10828384757041931,-0.36373957991600037,0.5024601817131042,-0.005964676383882761,0.07317911088466644,-0.35699498653411865,0.3911519944667816,-0.0009203545632772148,0.15069100260734558,-0.5261551737785339,1.2848920822143555,327.4893493652344,348.1206359863281,-1032.0140380859375,3852.082275390625,0.005964676383882761,0.07317911088466644,-0.3911519944667816,0.35699498653411865,1.2138497829437256,0.5284097790718079,0.3318822979927063,3.4900221824645996,-5.851617606822401e-05,3.564423241186887e-05,-0.00021797226509079337,0.00020369552657939494,-312093.15625,11387198.0,-2288000000.0,1150000000.0,0.052951879799366,0.18525998294353485,-0.5016341805458069,0.5545678734779358,28,60,1005,2,0
cell_2_27,30.9,75.8,0,0,0.07485434412956238,0.07026176154613495,-0.29172611236572266,0.3423058092594147,210443.65625,15934207.0,-140000000.0,2935000064.0,0.11226635426282883,0.10537784546613693,-0.4375501275062561,0.51341712474823,0.01613706909120083,0.06721937656402588,-0.32070839405059814,0.3423285484313965,0.042486194521188736,0.1419195532798767,-0.48566120862960815,1.041032075881958,366.23175048828125,319.4375915527344,-1086.036865234375,4102.96240234375,-0.01613706909120083,0.06721937656402588,-0.3423285484313965,0.32070839405059814,1.3109805583953857,0.5731632709503174,0.44566652178764343,3.4061434268951416,-6.389793270500377e-05,3.7573852750938386e-05,-0.0002235686406493187,0.00016514176968485117,13415.2421875,5486584.5,-1728000000.0,604000000.0,0.08641284704208374,0.19656021893024445,-0.3834449052810669,0.5460882782936096,28,60,1005,2,0
cell_2_28,30.9,75.8,0,0,0.13768811523914337,0.04668951407074928,-0.20061427354812622,0.32859259843826294,266441.78125,18525376.0,-125000000.0,2027500032.0,0.20650437474250793,0.07002416998147964,-0.300900399684906,0.4928523898124695,0.09008155763149261,0.03199242800474167,-0.26655566692352295,0.3218989372253418,0.20061157643795013,0.07446391135454178,-0.4209142327308655,0.9494128227233887,616.4388427734375,241.69007873535156,-858.3287353515625,3614.112060546875,-0.09008155763149261,0.03199242800474167,-0.3218989372253418,0.26655566692352295,1.718380331993103,0.34406688809394836,0.643949568271637,3.2249855995178223,-5.858404256287031e-05,4.123944745515473e-05,-0.0002252683334518224,0.0001467988477088511,775.98193359375,2880916.0,-1288000000.0,1036000000.0,0.2522788345813751,0.09606803953647614,-0.21658234298229218,0.5266255736351013,28,60,1005,2,0
cell_2_29,30.9,75.8,0,0,0.12348644435405731,0.05046737194061279,-0.20456905663013458,0.32473185658454895,392607.1875,22772378.0,-4185.00830078125,2337499904.0,0.1852056384086609,0.07569050788879395,-0.30683082342147827,0.48705992102622986,0.07884547859430313,0.03814445808529854,-0.31401994824409485,0.3287343382835388,0.1747400313615799,0.08596280217170715,-0.47795307636260986,0.979446291923523,570.8291015625,249.0271453857422,-866.9234619140625,3364.0712890625,-0.07884547859430313,0.03814445808529854,-0.3287343382835388,0.31401994824409485,1.648133397102356,0.35951656103134155,0.5842320322990417,3.3541667461395264,-5.171372686163522e-05,3.681832458823919e-05,-0.0002072043134830892,0.00017198247951455414,-11892.46875,4840775.0,-1486000000.0,794000000.0,0.23008529841899872,0.10978828370571136,-0.2624413073062897,0.540669858455658,28,60,1005,2,0
cell_2_3,30.9,75.8,0,0,0.0834885984659195,0.07629011571407318,-0.2607993185520172,0.49791064858436584,227151.421875,24551434.0,-1110000000.0,5217500160.0,0.1252216249704361,0.11442102491855621,-0.3911778926849365,0.7468059062957764,0.03928527608513832,0.06519486755132675,-0.4331637918949127,0.5174833536148071,0.09180334210395813,0.14842960238456726,-0.6044861078262329,2.144934892654419,818.5497436523438,434.2923278808594,-1564.8604736328125,8120.076171875,-0.03928527608513832,0.06519486755132675,-0.5174833536148071,0.4331637918949127,1.2670079469680786,0.4720361530780792,0.4077390432357788,3.377087354660034,-3.054074113606475e-05,4.3832187657244503e-05,-0.00033799558877944946,0.00027394507196731865,-107417.3671875,16101618.0,-4472000000.0,564000000.0,0.08570583164691925,0.1567029505968094,-0.42071786522865295,0.5430751442909241,28,60,1005,2,0
cell_2_30,30.9,75.8,0,0,0.025543568655848503,0.05373331904411316,-0.16734033823013306,0.2987775206565857,86843.6796875,10770405.0,-3775.007568359375,2382500096.0,0.03831055015325546,0.08058959245681763,-0.25099021196365356,0.44811147451400757,0.01442735642194748,0.03437057510018349,-0.2810920178890228,0.9997698664665222,-0.7166844606399536,11.02075481414795,-1.0,8688.9921875,127.9498291015625,267.5998840332031,-1687.4522705078125,3060.121826171875,-0.01442735642194748,0.03437057510018349,-0.9997698664665222,0.2810920178890228,0.3831394910812378,0.7259942293167114,0.0,3.3604519367218018,-7.040403488645097e-06,0.0022034463472664356,-0.00018926910706795752,0.9998788833618164,-8932.8828125,3728213.75,-1912000000.0,824000000.0,0.05261855944991112,0.11376309394836426,-0.9996781349182129,0.541331946849823,28,60,1005,2,0
cell_2_31,30.9,75.8,0,0,-0.4103202819824219,0.574723482131958,-1.0,0.29411765933036804,536701.75,30956286.0,-4665.00927734375,2964999936.0,-0.6152703762054443,0.8618415594100952,-1.4995394945144653,0.4411247670650482,-0.44493335485458374,0.5404372811317444,-1.0,0.27813711762428284,-0.39519187808036804,0.590573251247406,-1.0,0.7706092596054077,392.2614440917969,429.37701416015625,-858.1541748046875,3301.321533203125,0.44493335485458374,0.5404372811317444,-0.27813711762428284,1.0,2304685568.0,2369100288.0,0.7673366665840149,4740000256.0,-8.898444502847269e-05,3.055477645830251e-05,-0.0002298875479027629,0.00012409946066327393,-945.3207397460938,1333525.375,-996000000.0,332000000.0,0.6546756625175476,0.3433188796043396,-0.1316462904214859,1.0,28,60,1005,2,0
cell_2_32,30.9,75.8,0,0,0.1436052769422531,0.04686886444687843,-0.2571704089641571,0.37009909749031067,197102.296875,16713772.0,-337500000.0,2270000128.0,0.21538005769252777,0.07029374688863754,-0.38573235273361206,0.5550888180732727,0.10247573256492615,0.030238082632422447,-0.28015562891960144,0.3586588203907013,0.23078063130378723,0.07226919382810593,-0.43768996000289917,1.1184649467468262,666.8773193359375,277.7947998046875,-1252.3116455078125,3593.453857421875,-0.10247573256492615,0.030238082632422447,-0.3586588203907013,0.28015562891960144,1.8996907472610474,0.45582735538482666,0.0,3.760881185531616,-5.0381302571622655e-05,5.048800085205585e-05,-0.00026387363323010504,0.0001472997828386724,7809.0703125,2266996.0,-512000000.0,706000000.0,0.2930922210216522,0.11140166968107224,-1.0,0.5799096822738647,28,60,1005,2,0
cell_2_33,30.9,75.8,0,0,0.1204989030957222,0.0526980422437191,-0.44976672530174255,0.5047509074211121,69205.390625,9662221.0,-1527500032.0,2182500096.0,0.1807268261909485,0.0790364220738411,-0.674627959728241,0.7570719122886658,0.10406854748725891,0.04071483016014099,-0.49047765135765076,0.4542924761772156,0.23658938705921173,0.09443046897649765,-0.6581482887268066,1.6649668216705322,571.4456787109375,286.7973327636719,-2230.474853515625,9374.0244140625,-0.10406854748725891,0.04071483016014099,-0.4542924761772156,0.49047765135765076,1.609506607055664,0.4237354099750519,0.4633326232433319,3.7937285900115967,-2.0386396499816328e-05,5.0162168918177485e-05,-0.00041802931809797883,0.00025930124684236944,-11382.6015625,5488638.0,-2024000000.0,1158000000.0,0.214438334107399,0.12050630897283554,-0.3667432367801666,0.5827882289886475,28,60,1005,2,0
cell_2_34,30.9,75.8,0,0,0.10180753469467163,0.05450928583741188,-0.30826038122177124,0.3452838361263275,68987.625,9457457.0,-3955.008056640625,2095000064.0,0.15269353985786438,0.08175311237573624,-0.46237295866012573,0.5178704857826233,0.0988251194357872,0.04509996622800827,-0.3289245665073395,0.3545266091823578,0.22447365522384644,0.10322342067956924,-0.4950236678123474,1.0985009670257568,479.7430725097656,286.2033386230469,-1742.329345703125,2825.607666015625,-0.0988251194357872,0.04509996622800827,-0.3545266091823578,0.3289245665073395,1.5197829008102417,0.4415881037712097,0.0,3.8315629959106445,-5.404724106483627e-06,4.530572914518416e-05,-0.000270815915428102,0.00022077374160289764,-34093.7109375,8660118.0,-2360000000.0,1496000000.0,0.18416139483451843,0.12917423248291016,-1.0,0.5860552787780762,28,60,1005,2,0
cell_2_35,30.9,75.8,0,0,0.10876677930355072,0.04739456996321678,-0.2352331578731537,0.34809979796409607,121471.3125,12889401.0,-3990.008056640625,2172499968.0,0.1631314754486084,0.0710822269320488,-0.3528314530849457,0.5220888257026672,0.09658313542604446,0.038815490901470184,-0.3091181516647339,0.3129830062389374,0.21760812401771545,0.08854151517152786,-0.4722539782524109,0.9111361503601074,516.3670043945312,246.72682189941406,-996.547607421875,2787.736572265625,-0.09658313542604446,0.038815490901470184,-0.3129830062389374,0.3091181516647339,1.5331453084945679,0.40079978108406067,0.0,3.8208000659942627,-1.4856285815767478e-05,3.9356549677904695e-05,-0.0002633830881677568,0.00018845853628590703,-9963.9775390625,3166902.5,-1808000000.0,772000000.0,0.19203945994377136,0.1189374327659607,-1.0,0.5851311087608337,28,60,1005,2,0
cell_2_36,30.9,75.8,0,0,0.10703219473361969,0.04778686538338661,-0.18581418693065643,0.3062330484390259,172507.921875,15233107.0,-4520.00927734375,2375000064.0,0.1605304777622223,0.07167074084281921,-0.27870386838912964,0.45930513739585876,0.08845566213130951,0.03402140736579895,-0.24536395072937012,0.2890162467956543,0.1969963014125824,0.07838708907365799,-0.3940437436103821,0.8130037784576416,529.6524047851562,256.7078552246094,-815.6865844726562,2408.870361328125,-0.08845566213130951,0.03402140736579895,-0.2890162467956543,0.24536395072937012,1.4907574653625488,0.354900062084198,0.0,3.7007575035095215,-2.0320147086749785e-05,3.764483335544355e-05,-0.0002199489390477538,0.0001506785920355469,-11630.068359375,4153342.5,-2120000000.0,594000000.0,0.18167585134506226,0.10957362502813339,-1.0,0.5745366811752319,28,60,1005,2,0
