cell_id,label,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,EVI_mean,EVI_std,EVI_min,EVI_max,SAVI_mean,SAVI_std,SAVI_min,SAVI_max,GNDVI_mean,GNDVI_std,GNDVI_min,GNDVI_max,CIgreen_mean,CIgreen_std,CIgreen_min,CIgreen_max,MCARI_mean,MCARI_std,MCARI_min,MCARI_max,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,MSI_mean,MSI_std,MSI_min,MSI_max,ARI_mean,ARI_std,ARI_min,ARI_max,SIPI_mean,SIPI_std,SIPI_min,SIPI_max,NDBI_mean,NDBI_std,NDBI_min,NDBI_max,temperature,humidity,pressure,windSpeed,precipitation
cell_2_115,0,4.727584754293838,6.2663027098898185,0.0,24.46562031970642,-20.403130293099505,1079.8547620338127,-27280.837880139647,40944.98976375256,7.090668558490923,9.398318636727879,0.0,36.691574804150356,4.6669141043979465,6.209709659092974,0.0,24.616078127492084,0.026803734285206438,0.12176033420450605,-0.5173066523097206,0.75075681071283,21765.750507029843,26677.130942062373,-14983.751342914555,65494.4392950531,5.995285465036774,6.536284529497899,0.0,24.157622730100545,1.0066690498868618,0.06177013111443081,0.6107064820446637,1.4131764699232112,1.8986050942976499e-06,2.3905008299895885e-05,-0.0001472105129142685,0.00015020939858577577,139913610.40631798,3011878579.149731,0.0,65531000000.0,3.532301584315128,6.091359907889364,0.0,25.282734636816247,28,50,1005,2,0
cell_2_116,0,3.696800643911891,6.1251497158461525,0.0,28.640577162815664,-23.508028800717653,764.9316265953314,-54565.018188339396,13550.832204097318,5.544613260017089,9.186459029283899,0.0,42.95147539105947,5.292708971963979,6.402237699620078,0.0,28.43030828118528,-0.009476005601035788,0.11125467108952235,-0.4283464568429537,0.8648130384157178,16151.554149572576,28007.194937456894,-14306.99486709172,65486.91545137518,3.9802048244894146,5.893532220321748,0.0,27.843178908693933,0.9965497579364121,0.08754360031685676,0.57204024821836,1.7786561257791873,-3.4840661525500368e-06,2.6996328114969863e-05,-0.00021709000902025858,0.0001499296435209592,13120087067.930056,26089664754.452374,0.0,65535000000.0,5.137181028446596,6.319981350421259,0.0,28.43725574101726,28,50,1005,2,0
cell_2_117,0,5.054835091115605,6.7114120622965725,0.0,31.504807677161153,-19.73006321427681,488.01238565177283,-11646.072260433732,20377.809952773758,7.581440733836458,10.065663642818844,0.0,47.24585433922334,5.044214941857727,6.67393759270474,0.0,31.457993263822377,-0.0029143274788282964,0.16190544161933668,-0.6589968977096698,1.672246218859478,23644.731135770813,25940.19734765426,-15085.32327281559,65492.03323609719,5.068681261905481,6.805898766344798,0.0,32.612742641805504,0.9971587358898492,0.07684891355092797,0.49477491951471564,1.6965579702461242,-2.055886929826303e-06,3.101746888391052e-05,-0.00032383964938973743,0.000258266662398449,106910903.1974882,2629779006.8049912,0.0,65512000000.0,3.716333219806323,6.488248321852688,0.0,32.13837093614408,28,50,1005,2,0
cell_2_118,2,5.95506720383253,6.862012468475394,0.0,26.902218559202048,-3.9204898492300737,2325.510866740398,-20474.065059258133,163829.83617016385,8.931651532698098,10.291703811337461,0.0,40.345040032719226,5.961840755412916,6.7771940363713,0.0,26.936651572629927,0.017738073435838136,0.16702511108878135,-0.6226125138040368,1.8276699011968018,23794.912252285245,26252.92131851114,-15831.934374863948,65506.229191071616,5.024173112332494,5.905422900556684,0.0,26.11917097404577,1.0101012938954443,0.08600144663279986,0.507653061039485,1.8979118318457586,-2.165821393825683e-07,3.020986134846168e-05,-0.00017244638698772283,0.00021185609047878686,128257992.67333019,2889400117.858317,0.0,65485000000.0,3.860211134009221,6.505775319911465,0.0,27.482382538807727,28,50,1005,2,0
cell_2_119,0,3.5288763074089875,5.875446573123278,0.0,27.81358809859296,-103.62128051592624,4724.406206444793,-327675.6553513107,23352.496663929047,5.292774719454121,8.812035460622493,0.0,41.71152619753279,5.147700351065894,6.037305476456064,0.0,27.678495974787285,-0.008135131845133824,0.12761109622024366,-0.6686919228612058,0.9657142849119535,15206.566290647543,27646.43379957101,-15044.510707710882,65492.28758388632,4.61983288983593,6.30840211689945,0.0,27.78625953020091,0.9953010529111497,0.09447028093712487,0.5927662423655783,1.6857463514670334,-2.155440697528716e-06,3.0017429642972733e-05,-0.0001872542413702435,0.00015227573604706526,13017282373.839111,26006927921.613865,0.0,65535000000.0,5.1336943792957666,5.975536242827259,0.0,25.60869564214309,28,50,1005,2,0
cell_2_12,0,4.587296122721421,6.893923677035375,0.0,18.41427767891673,-52.393026043054334,105.15444124176791,-3517.68824769222,3144.0384010761845,6.880159009760467,10.33968636939,0.0,27.617535470670923,7.534686711087719,8.378584918350128,0.0,25.330112089165013,0.0008015825613255354,0.012709082834126258,-0.05726872288226048,0.0713902302354319,13937.67555124276,28885.54908388176,-13516.77250727914,65495.85660891047,7.62387289964304,8.328730700707613,0.0,25.390546290046284,1.0007445619607345,0.011500939029418842,0.9475826967187874,1.1325136604286108,2.428672959190997e-07,5.2031455392128e-06,-2.4351281826136468e-05,2.762473039376155e-05,11557228389.494162,24971486192.211826,0.0,65535000000.0,7.074999065854071,8.289988557422596,0.0,25.26995756834942,28,50,1005,2,0
cell_2_120,0,4.695618362716639,6.877816917905602,0.0,33.63963037287493,-89.68268990263198,4208.875923789392,-326795.6535913072,23370.353804235172,7.042631184264751,10.315148469707434,0.0,50.4464972797298,4.6565697676305415,6.781633798823609,0.0,33.55094724344549,0.013604097851217791,0.11943140134052802,-0.48892674627578225,1.3140060223539107,22321.025813538585,26625.132932558783,-15407.212088520513,65503.27985657256,5.321471242593865,6.738766219660125,0.0,33.31215046603347,1.0007436373029988,0.05277834375306766,0.5479859419983818,1.364099948309995,5.941402697147765e-07,2.4274568009327133e-05,-0.0001953968812285781,0.00032132783037545497,246013659.6069446,3999907971.618813,0.0,65535000000.0,3.502920618971926,6.42558808469002,0.0,33.76352393932842,28,50,1005,2,0
cell_2_121,2,6.593961773979289,7.71667314938491,0.0,31.89776045185114,26667018.59950563,2089072091.737132,-81791.29089564545,163682500000.0,9.889759316436905,11.573282466069655,0.0,47.834996326193725,6.745458744442231,7.789538033286806,0.0,30.964049181190138,-0.0003257795144334662,0.1367178863367237,-0.7547068316628958,1.1120864266630068,25399.39344747974,26776.7536509165,-15854.500273607906,65513.3387825732,5.822274645526795,7.48533003851458,0.0,29.841530041055773,1.0011047003936164,0.07346651848790262,0.5401069517017594,1.5599472980501006,-2.032368906711812e-06,3.30500661636151e-05,-0.0002887910499781582,0.00024548158614334954,171048675.29483685,3331866653.4402514,0.0,65527000000.0,4.37981790455055,7.31810177187632,0.0,30.67494143762298,28,50,1005,2,0
cell_2_122,0,3.4720047387593946,6.003176895298037,0.0,30.379406293887104,-15.197438738574396,1332.5610062049072,-40933.13523328381,81909.95904502047,5.207454452453472,9.003606299659731,0.0,45.5585439158087,4.924288136372219,6.320432051387503,0.0,29.81929903057838,-0.0074076228787366034,0.17423886949808176,-1.0,1.0376766080388924,13053.61496140029,26504.272073741646,-14994.540646382444,65507.605332864114,4.813510536685425,5.760205070890098,0.0,29.785454531915704,0.9780479405955934,0.154600525702328,0.0,1.5713221595637534,4.4455980397093516e-07,2.626113295425262e-05,-0.00015367476207595152,0.00019480924862030826,10973588690.172771,24370271842.699436,0.0,65535000000.0,5.216368205651243,6.458466886573356,0.0,30.609345780089093,28,50,1005,2,0
cell_2_123,2,3.705165853438684,5.242959042933569,0.0,23.084596396515828,21140.404987691,1172552.278402112,-6811.041950460081,65000000.0,5.557275393904232,7.863522667458667,0.0,34.62079293934069,3.694640582550988,5.234089150757686,0.0,22.57945535243728,0.013786924406739903,0.09659104416528075,-0.3601048619256185,0.9154013009990778,24731.479595235283,26800.30430543872,-14743.862366434594,65493.23046513913,4.037337592186525,5.436289530752595,0.0,23.011259668187453,1.002847378015624,0.04634035145871527,0.7732977301005881,1.6048109958742223,1.1871412027104836e-06,1.32474444751443e-05,-9.653159873924863e-05,0.00010944837118183668,393819448.4239877,5045942192.854544,0.0,65532000000.0,2.6643714475180933,4.977187325511824,0.0,23.48404445195983,28,50,1005,2,0
cell_2_13,0,7.350410805906709,8.177021305132175,0.0,25.365466501987818,-82.45655474478198,107.34098982428313,-1949.166689871032,2662.6422331277686,11.024232078326145,12.263803893316291,0.0,38.0408360603674,7.250881317718606,8.165133643447382,0.0,25.365466501987818,0.0006395799712516199,0.015287710095607377,-0.09365853702748361,0.13719185362422714,24679.98451233214,28820.848979451195,-13566.195220408787,65500.37379776719,7.7519353428116835,8.263066100929557,0.0,25.22478828898199,1.000340379532118,0.011563079386853541,0.9264844481967557,1.0670926511889816,1.253246574856508e-07,5.269715449719659e-06,-2.7955106306062016e-05,4.2678102966786776e-05,1206623957.8855233,8807048579.075546,0.0,65534000000.0,4.617959283042888,6.80146078737005,0.0,18.292015628617527,28,50,1005,2,0
cell_2_14,0,4.572127317913969,6.684316177055487,0.0,21.910732189264216,-39.60079170885864,1078.504514706712,-16367.501636750163,81907.45904627047,6.8574397538455,10.02534779286785,0.0,32.86060503665031,7.332769501143379,7.939469793878869,0.0,25.45048542700952,0.0014030095440966397,0.03148537203943458,-0.21572212089709863,0.27598072908603566,14564.740247018533,28770.680845056,-13638.592010178161,65497.88677842451,7.309329533408226,7.9161146289060005,0.0,25.470268159552948,1.0005655178105377,0.02234347789602704,0.8178713714234856,1.1606660660843087,3.7849222173815e-07,1.0206527837602708e-05,-6.728482921167917e-05,0.00010107365374427922,11483406845.88808,24899231790.991547,0.0,65535000000.0,7.290271357383396,7.929243123526435,0.0,25.05122323201406,28,50,1005,2,0
cell_2_15,0,7.773268818184524,8.393145629101896,0.0,26.125199351624723,-96.33988396979308,880.3211225301679,-54503.35150111717,4816.617505393603,11.658404504416353,12.587935093947682,0.0,39.17998802504286,7.899825841188642,8.352993461998626,0.0,26.414752105435408,-0.0010244203190095532,0.0327284977951643,-0.23539049741376816,0.33286713240109544,24976.744126298603,28526.39228281864,-14214.682723322283,65500.985357430225,7.482689550794936,8.262290269807353,0.0,26.06565856503555,1.0002851756769089,0.018468108522378502,0.85204616976599,1.1705426350107737,-5.054675667013047e-07,9.434405030102686e-06,-8.716257782036675e-05,9.037748062163688e-05,1151412484.9922073,8606678821.015337,0.0,65535000000.0,4.802358071479105,7.322543023820981,0.0,25.926790650602776,28,50,1005,2,0
cell_2_16,0,3.9053200296077075,6.842165092516278,0.0,25.149712082476118,-35.28369902527562,724.2306934362497,-32767.006553401312,23301.425242653535,5.857268207584261,10.261764598493151,0.0,37.71732871321538,5.687569748032329,7.243461601003343,0.0,25.072713346700073,0.0005507310347549007,0.09415821582660748,-0.5530386741566191,1.1210810799345508,13904.897587701109,27124.549142081043,-14876.645897433445,65491.083126724894,6.419776908012765,7.778891556945667,0.0,25.056618200054853,1.0020877454551893,0.06351137821066573,0.6760563378117618,1.5080139367567895,-5.618847780161855e-07,2.230957842595196e-05,-0.00022457317729662225,0.0001665689622281513,11204001105.900673,24589705656.364693,0.0,65535000000.0,5.888202131398855,7.426570135973061,0.0,25.293323031534804,28,50,1005,2,0
cell_2_17,2,2.2162081070749577,4.535513758474114,0.0,23.078196539951325,8.876251132783622,2236.904060551789,-54323.35144111715,163809.83619016383,3.3240193080456946,6.802431417634735,0.0,34.61119914259158,3.3939755825470854,5.079941239294651,0.0,23.219780211549175,0.004406560062627441,0.10039123737315302,-0.6828113620388181,0.682514100853137,13664.949687274771,26488.671900130397,-14133.230470396053,65494.05513447852,3.574353227482785,5.033598963313357,0.0,23.6066282335711,1.0021011022833721,0.06705584987917572,0.4789610388366335,1.5078740150059675,-2.7655462123015776e-07,2.1669550359184026e-05,-0.00030297161797520554,0.00015794153778451336,10719327555.18301,24094996312.798294,0.0,65535000000.0,3.314265203632468,4.885800151531538,0.0,23.05911329237892,28,50,1005,2,0
cell_2_18,2,6.634355612577617,7.130458874342498,0.0,24.484859803930895,26322260.193519432,2075133059.799621,-325395.65079130157,163620000000.0,9.950444028727043,10.694297058387628,0.0,36.72042607485688,6.585904332089758,7.033483635867338,0.0,25.12576686153153,-0.00211447580268201,0.13371766639250451,-0.6478102190584375,1.1422300253984945,26586.697548853994,26377.044370077638,-16048.175478575791,65496.22185473596,4.746306812853444,6.158140468806388,0.0,25.068859975107554,1.0010862944938663,0.0768041402052285,0.6095632528972961,1.7711069410079237,-2.509897856845655e-06,2.838190055649544e-05,-0.0002859290291313289,0.0001526509068021807,242815760.63650736,3971961020.344009,0.0,65528000000.0,4.3973919719667505,6.676425101437534,0.0,24.667043305210154,28,50,1005,2,0
cell_2_19,2,0.9987324596351976,3.2578322093231145,0.0,20.235330444646284,-0.24011165275199883,536.8152488000079,-7797.143228435392,40922.48976937756,1.497965350126657,4.886219031500147,0.0,30.34830939313006,1.4145823413006768,3.755388357530049,0.0,19.886998778892163,-0.22439356058340096,0.4221988624966948,-1.0,1.1009933766138271,5365.567446069918,17911.13496471315,-14207.533443867109,65467.15880647961,1.167251413351188,3.385761942019059,0.0,19.423954930499868,0.7726838868134996,0.4171383357207658,0.0,1.5225576106710297,-7.301681970568563e-09,1.2812720955598248e-05,-0.00010127354525692422,0.00014865529527733089,3964076119.197538,15557513943.138937,0.0,65528000000.0,1.4446026955290583,3.705986735214947,0.0,19.485425336262516,28,50,1005,2,0
cell_2_2,2,2.740640082165933,4.855797813002196,0.0,24.205762828147115,26580458.440628696,2084323828.1739573,-81880.04094002047,163470000000.0,4.110603178936647,7.282833210197741,0.0,36.30193904476383,4.102055236275362,5.13155342945656,0.0,24.440507264289256,0.0009661026138438004,0.09221780193156952,-0.5785024155607482,0.8349619973303579,14807.38329594718,27401.46723191402,-14094.81397212115,65492.04477241226,3.7437954178707424,5.023754648839792,0.0,24.517964062680402,1.0019552617109935,0.06085205571911655,0.5823424492918126,1.5993083000001709,-7.50580715236944e-07,1.8220615790063016e-05,-0.00019618776886935453,0.00010158660778841023,11871146401.220198,25142025431.632698,0.0,65535000000.0,4.260047654581249,5.2842443822815195,0.0,24.047339440716573,28,50,1005,2,0
cell_2_20,2,6.958929513823008,7.669332884594922,0.0,27.651476781581657,14608.709893485498,1148666.6288177876,-32741.00654820131,90000000.0,10.437164175132546,11.502394556306252,0.0,41.468466550741,7.09277860280277,7.661931915068748,0.0,27.54476669712284,0.0077471724491417,0.13499717888442933,-0.40966010746653403,1.4182272144705195,26347.256208927538,26835.8290784206,-13911.230003569033,65493.15129917423,5.642462823701025,7.33946130894834,0.0,27.39297657717685,1.0025529810716651,0.05490441179836319,0.684576485245077,1.5542388324729997,7.614127946916621e-07,2.1799713676071493e-05,-0.00010187562791471612,0.00023029972978623226,533039740.7287207,5875851821.423271,0.0,65535000000.0,4.571937262408332,7.262116749800235,0.0,27.06443617221626,28,50,1005,2,0
cell_2_21,2,4.7314814806152015,8.040581709092512,0.0,28.12274676904603,2424.0223993733766,191540.66060490717,-7799.524180929723,15000000.0,7.0962246730448975,12.059018217781729,0.0,42.17506970942928,4.819528085346607,8.096656499632886,0.0,27.899488914863934,-0.1271275311584144,0.34665699554439583,-1.0,0.9255319140401013,14349.722705559288,24337.11672091011,-14576.213092514925,65493.97024831554,5.1113930833942565,8.167433971097724,0.0,28.11587981625928,0.8697374549912198,0.3415628936708623,0.0,1.380743981990976,4.2368768236425796e-07,1.4601420613588277e-05,-9.786946965308638e-05,0.0001568300388848244,405630163.00936437,5132377354.56504,0.0,65534000000.0,3.3553175387718905,7.345277678234386,0.0,28.307127417577917,28,50,1005,2,0
cell_2_22,0,6.9865221118966545,8.045441796374345,0.0,25.05814842193644,-27.54215819527023,2201.994376045989,-16381.501638150163,163514.83648516354,10.478481353938625,12.066439964489971,0.0,37.58003440903422,6.971745420785547,8.034472818368467,0.0,25.158218116298688,0.001890371878603882,0.07851232656263477,-0.4562868370686918,1.0999999989285714,25044.069676240775,27443.492907763535,-14293.343610643633,65487.507524790686,7.402461184096621,8.310390524604943,0.0,25.165193997247332,1.0006088295486675,0.042092380747387075,0.6938541066358834,1.3401178353829042,-9.505344890967203e-08,1.8185221105136627e-05,-0.00013766304196302827,0.00021300903635600393,374682991.73584026,4935521663.768287,0.0,65535000000.0,4.919472389405721,7.812611118599999,0.0,24.863377599672344,28,50,1005,2,0
cell_2_23,0,3.7409536061169915,7.281023370233037,0.0,27.833829142442063,-31.278217582753843,258.9749690804559,-9101.806061211448,7119.130125255212,5.61066224223885,10.919799848800608,0.0,41.741873787235235,5.674235556975396,8.053739746420849,0.0,27.803563840558525,0.015302960992063035,0.09018345551274809,-0.5744422891429577,0.6622641505513527,12442.480182659208,26474.61129391466,-14041.351487679547,65492.41844524106,6.305438072409352,7.944689478268529,0.0,27.844028887444104,1.0102817967729698,0.0592496836596836,0.6293913902450788,1.399409920450044,6.67256937443218e-07,2.2056589864211122e-05,-0.00019374573048680656,0.00013706891811807685,10668761942.881403,24097711481.578373,0.0,65535000000.0,5.5744860613019,8.058258425730155,0.0,27.68525558610678,28,50,1005,2,0
cell_2_24,0,5.758060923850062,7.386239404705444,0.0,26.103585646970686,-67.45015851037623,1174.0849784879617,-81407.54070377036,8603.683757700854,8.63608523300822,11.077679436335224,0.0,39.14758014772055,5.8048073132518185,7.385944695617168,0.0,26.036154141423857,0.005110793092874891,0.10061027770838762,-0.3501416432435859,1.4026845627505518,25449.868205592415,26832.384994290027,-14067.029344800712,65493.67427072682,5.899314301098773,7.689216724027588,0.0,26.54151477256318,1.0038220689179291,0.052470886399283635,0.6625916867715601,1.529503104996311,2.0744908512607914e-07,1.70959444974949e-05,-0.00010283483942475431,0.0001465201463913375,267716120.67562783,4169023694.0938168,0.0,65532000000.0,3.9958892144377476,7.120844833688602,0.0,26.221288504913453,28,50,1005,2,0
cell_2_25,0,4.81141763168798,7.270659374224221,0.0,27.052848874049197,-49.85961298329569,1342.2563089119142,-81906.29095314548,54576.64847445051,7.216253465803225,10.904406743750899,0.0,40.5708978160698,4.798310568832642,7.251891581656405,0.0,27.153336084892942,0.03272567361690356,0.11783627727262193,-0.5502344274028409,0.8273657283160596,19782.18431572979,26197.823277345728,-14341.680102707769,65494.15575721076,6.64654352835562,7.443036499705175,0.0,27.749470102692044,1.0110226864402312,0.05892218263595052,0.7121212118964264,1.5957696817886193,3.039342013223597e-06,2.0659331215404567e-05,-0.00011779211021169987,0.0001526725074243153,235774644.86206076,3914327765.209882,0.0,65530000000.0,3.2215902986262455,6.543841868259232,0.0,27.309295528424638,28,50,1005,2,0
cell_2_26,0,4.222574283688542,7.221660062016055,0.0,23.76967717672482,-38.68958891486921,126.43350383665177,-2093.076949911243,3719.5453700103326,6.333059839873906,10.830958992893375,0.0,35.648050757697895,6.331077133281205,8.429164263074044,0.0,25.234116278308004,0.003015067038336736,0.05700793033930564,-0.3238539899567373,0.4010600700525353,13686.4150766116,27425.295047507116,-14148.31686529629,65499.45217610601,8.281628859430121,8.755920245117085,0.0,25.09881270582198,1.0005520385173623,0.04149420966339825,0.7239678003832855,1.2072490702579775,8.044928948025931e-07,1.2823015549140969e-05,-9.011076057909327e-05,9.180281825902319e-05,9497066475.439415,23023006867.211845,0.0,65535000000.0,6.681771600487633,8.502261573681762,0.0,25.244221870090826,28,50,1005,2,0
cell_2_27,0,7.853850798164911,9.368221815303384,0.0,25.766810843190402,-77.43483430022827,195.7223996348963,-3482.5532655862394,6822.395549066852,11.779064848144444,14.05018676781691,0.0,38.64261842396594,7.808670984912567,9.34659558378414,0.0,25.350483549187434,0.0014674533321661766,0.048794180787904644,-0.6006028636773544,0.8733385450065136,22090.34670896957,28254.80286402304,-13706.214218989118,65501.18417672798,10.094239474583267,9.637851166127616,0.0,25.37877613269606,1.0002340963831433,0.02389957669190038,0.567499999858125,1.2867332377722065,1.8972905521847884e-07,1.1673819721404265e-05,-0.00016585718364420243,0.00015221225429527894,1062346576.3855547,8273770743.709712,0.0,65535000000.0,5.539784477929327,8.519945073487673,0.0,25.873962850306615,28,50,1005,2,0
cell_2_28,0,8.210904317282486,9.022871685322526,0.0,27.20598005514702,-57.275790456669334,1241.0991424022163,-32752.00655040131,46798.55805755484,12.314650685448507,13.532186060425358,0.0,40.80049821847602,8.156576571999643,8.981492546352877,0.0,27.008247411542992,0.002521269295297731,0.07550579084235302,-0.34170616129343456,0.7061611366321512,25322.066616444798,27460.132363631914,-14510.196760609771,65499.041310092754,8.341978650912807,9.144984317410662,0.0,26.284396299123788,0.9986848694206036,0.036884836425015666,0.6760851759467474,1.252915451438442,4.56318908437607e-07,2.083361756264068e-05,-0.00021019568560344776,0.00015246015227208653,343912935.5762245,4728288381.984945,0.0,65526000000.0,6.0984458809188276,9.127906832226442,0.0,26.449919213873216,28,50,1005,2,0
cell_2_29,2,5.645481951869845,8.882075273798812,0.0,26.961316861332794,-12.648137510885984,2549.3219886334828,-54568.35152278384,163299.83670016332,8.46695361044605,13.320963065562562,0.0,40.43365560977838,7.333171187566103,8.807396891279597,0.0,27.1625207184235,0.007276529443669022,0.07389967882698441,-0.373632385291676,0.9599692063279566,14315.96954724514,27495.227108837662,-13739.539029200887,65497.372059201014,8.646192245523318,8.935363192739219,0.0,26.522883747864366,1.0081794515550309,0.05460522786170585,0.7293042151525383,1.3203971113175104,1.1447917513770405e-06,2.0632681137339482e-05,-0.00015809969693695702,0.0001297592431010367,9595439116.487064,23128550179.13884,0.0,65535000000.0,7.155656034456137,8.835988978473875,0.0,26.38219894225445,28,50,1005,2,0
cell_2_3,0,3.1743534009005954,3.9640640566999097,0.0,23.698986966823814,-19.04430046738556,94.07487612276717,-3808.7210188074655,2114.740232276101,4.7612335851453675,5.945493869082852,0.0,35.54205099094156,3.211083939078322,3.9609812433070672,0.0,24.162241878996223,0.0021655349349356703,0.10386417904953518,-0.43537696780543145,1.2749999986458334,28160.024311611276,26537.827099349928,-14105.407076935504,65495.57802321817,2.4856187788436217,3.760236171401929,0.0,23.91678831243913,1.000675292622183,0.04815811186144234,0.7095721534773125,1.6794945424012093,2.2614387679210457e-07,1.2593039076536348e-05,-7.601577113470977e-05,0.00020973308346725056,511336678.2283132,5746581524.70822,0.0,65528000000.0,2.0274544238134413,3.635424377502966,0.0,23.4633011015169,28,50,1005,2,0
cell_2_30,0,2.419124855020342,5.867969281849884,0.0,24.804693404691637,-17.0764184529236,460.1089672086274,-4422.770389804605,32563.9934872013,3.628225033148524,8.800702561355324,0.0,37.199999985922425,2.3123809407026985,5.7742623211838096,0.0,24.8031794001502,-0.6468564644016295,0.48207397004041086,-1.0,0.395931142136946,8541.295843440701,19754.805229012763,-13555.259404773182,65482.00235324173,2.656598900494369,6.202846234107703,0.0,24.96951218560613,0.3513205307726651,0.4780245587572698,0.0,1.2350176259591605,4.098683696006171e-07,7.513974538320361e-06,-5.939025134981416e-05,8.605072455544966e-05,107656855.31424627,2649695255.0409584,0.0,65535000000.0,1.7151982959967653,5.28825946899155,0.0,24.870967732496787,28,50,1005,2,0
cell_2_31,2,3.2579206126755293,6.103937029512155,0.0,22.451679224656726,238710.4198720807,13175110.844638143,-163715.1637151637,727500000.0,4.886332146400908,9.154747378483714,0.0,33.67174917468846,3.353947967751579,6.20468816724851,0.0,22.358361767113188,-0.16191708269425423,0.37191704954152577,-1.0,0.45826602007047224,12948.574686894699,23434.304107109438,-13875.959046189224,65495.412575348324,2.996044491294791,5.827170617370788,0.0,22.078840962911443,0.8377404108799326,0.36938224768900346,0.0,1.3076505693685159,-3.279317512803946e-07,9.774170439386642e-06,-9.990647044060089e-05,9.7871065505649e-05,215093889.42195284,3742496588.6230087,0.0,65534000000.0,2.3960238884743053,5.668546732628906,0.0,22.652264077894138,28,50,1005,2,0
cell_2_32,2,7.4656903523666145,8.108200564791817,0.0,25.650998814864476,235569.58856251385,13000408.038917104,-163790.1637901638,717500000.0,11.197142744191716,12.160550074503922,0.0,38.46896415176465,7.746271547849366,8.185611979938225,0.0,25.829652986660232,0.0020800399166499704,0.07554354840353303,-0.3966529016742767,0.525264393933452,25744.849428836667,27443.434103126878,-15520.0399955909,65498.63285568508,6.485805895468416,7.786458650994443,0.0,25.195309486660783,1.0010257937123956,0.045753362627002955,0.6246312682062569,1.4538901313810864,-4.413237693503827e-07,1.9794407794226596e-05,-0.00013217458237630483,0.00016094917939411016,311863093.5176299,4506018912.209466,0.0,65531000000.0,5.38977207734444,8.211195062172566,0.0,25.489303762936874,28,50,1005,2,0
cell_2_33,0,6.772721540021138,7.332867777476813,0.0,24.978634099588465,-71.18142203572482,2295.5631573405394,-163395.1633951634,40933.73976656506,10.157938946559343,10.997862630143109,0.0,37.46080486841091,6.8094766701787846,7.288961395296692,0.0,25.576893042319714,0.008721102013593184,0.10323089630961692,-0.3764813128130171,0.8286445006941674,25572.578608178675,27297.938497942196,-15168.619272579224,65491.723992407584,6.317497732377691,7.282146905642896,0.0,25.086590028702457,1.005172617484135,0.05907295191257637,0.7466640880397091,1.5137420713482235,1.863869495391668e-07,2.1471075328063054e-05,-0.0001465970364626505,0.00013901551594117643,193604350.8973922,3549472508.254653,0.0,65533000000.0,4.779435004786818,7.35390544928357,0.0,25.36729948649078,28,50,1005,2,0
cell_2_34,0,4.585766949593366,7.374309573884065,0.0,26.552492895600935,-38.72127186541849,3113.7095064616356,-163470.16347016348,163584.8364151636,6.87778545612205,11.059923972895193,0.0,39.82066867687106,6.387954323775661,7.519244717396312,0.0,26.385979038522976,0.008932989983513004,0.07991689825725451,-0.49905541569599254,0.7289902268866513,13783.71092891638,27132.99176208363,-14654.74333030881,65501.65060925441,7.533687397152976,7.786108187376574,0.0,26.14285713242504,1.0044904519201434,0.05126140673533288,0.7735639829732615,1.3812910280685746,1.880663866902505e-06,2.041154768979367e-05,-9.781907417685169e-05,0.0001583691509215384,10175030162.76601,23689054784.64128,0.0,65535000000.0,6.281597113544834,7.459529268006034,0.0,26.505663419698358,28,50,1005,2,0
cell_2_35,2,5.913266077326968,7.301994798774831,0.0,23.106488003135937,16386.86322345273,1282579.8213941096,-81855.04092752046,100000000.0,8.868886608891133,10.951611943349604,0.0,34.6536224097819,5.947112247217667,7.282733995398552,0.0,22.856245630545622,0.01267156022232638,0.06888838165123207,-0.3439892803705994,0.8623265731791212,21725.560864783205,27031.031086623338,-14226.318854998162,65506.21261513235,7.490003095233041,7.202672154673173,0.0,23.132062138724557,1.0066940810386387,0.03686873356636897,0.7919413916513035,1.3420621925768976,9.120937052799371e-07,1.4508976959896724e-05,-0.00010429201754441511,0.00011799033177794605,312753199.65927273,4511352576.652187,0.0,65531000000.0,3.979634992888277,6.847376498803154,0.0,23.12429377714538,28,50,1005,2,0
cell_2_36,2,5.437021356717167,6.581849523838909,0.0,24.240843498246083,45970.97659397573,3591221.586993153,-163270.16327016326,280000000.0,8.154696448255748,9.871657734183017,0.0,36.35454039713167,5.563472471741549,6.66249849183283,0.0,24.428784480078754,0.0026988874748918546,0.046407014441094546,-0.2763507530388949,0.3328525058302012,22173.23784061694,27547.654363336733,-14097.060790910793,65508.86909150669,7.104681945966616,7.038622372495989,0.0,24.604659893045977,1.0006509436608482,0.02855815247417089,0.8261562996758061,1.2362385316375235,4.4230797704822737e-07,1.170766027964577e-05,-0.00010596014003442632,8.573926877717878e-05,453043605.96211994,5421975448.175269,0.0,65534000000.0,3.9664868503076622,6.357637782905433,0.0,24.590840831610045,28,50,1005,2,0
